@relation 'DATA_SET_2012-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-10,31-32,53-92'

@attribute #FORMULA_ON_P_1 numeric
@attribute #FORMULA_ON_P_2 numeric
@attribute #FORMULA_ON_P_3 numeric
@attribute #FORMULA_ON_P_4 numeric
@attribute #FORMULA_ON_P_5 numeric
@attribute #FORMULA_ON_P_6 numeric
@attribute #FORMULA_ON_P_7 numeric
@attribute #FORMULA_ON_P_8 numeric
@attribute #FORMULA_ON_P_9 numeric
@attribute #FORMULA_ON_P_10 numeric
@attribute #TABLE_ON_P_1 numeric
@attribute #TABLE_ON_P_2 numeric
@attribute #TABLE_ON_P_3 numeric
@attribute #TABLE_ON_P_4 numeric
@attribute #TABLE_ON_P_5 numeric
@attribute #TABLE_ON_P_6 numeric
@attribute #TABLE_ON_P_7 numeric
@attribute #TABLE_ON_P_8 numeric
@attribute #TABLE_ON_P_9 numeric
@attribute #TABLE_ON_P_10 numeric
@attribute LDA_TOPIC_0 numeric
@attribute LDA_TOPIC_1 numeric
@attribute LDA_TOPIC_2 numeric
@attribute LDA_TOPIC_3 numeric
@attribute LDA_TOPIC_4 numeric
@attribute LDA_TOPIC_5 numeric
@attribute LDA_TOPIC_6 numeric
@attribute LDA_TOPIC_7 numeric
@attribute LDA_TOPIC_8 numeric
@attribute LDA_TOPIC_9 numeric
@attribute LDA_TOPIC_10 numeric
@attribute LDA_TOPIC_11 numeric
@attribute LDA_TOPIC_12 numeric
@attribute LDA_TOPIC_13 numeric
@attribute LDA_TOPIC_14 numeric
@attribute LDA_TOPIC_15 numeric
@attribute LDA_TOPIC_16 numeric
@attribute LDA_TOPIC_17 numeric
@attribute LDA_TOPIC_18 numeric
@attribute LDA_TOPIC_19 numeric
@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0.111111,0.142857,0.074074,0.266667,0.176471,0.083333,0,0,0,0,0,0,0.333333,1,0,0.25,0,0,0,0.00007,0.000061,0.003055,0.000055,0.012282,0.000048,0.000148,0.271486,0.000166,0.000081,0.661563,0.048239,0.00006,0.30361,0.000035,0.00007,0.354832,0.000023,0.000235,0.000077,0,0,0,0.060884,0.316069,0.363791,0.274347,0.416336,0.38792,0.385925,0.630519,0.723577,0.524711,0.461994,0.378912,0.342431,0.327429,0.422431,0.331912,0.242562,0.323415,0.157435,0.228702,0.315934,0.472361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.142857,0.111111,0.066667,0.235294,0.083333,0,0,0,0,0,0,0.333333,0.666667,1,0.25,0,0,0,0.00007,0.000012,0.000035,0.000095,0.000036,0.000034,0.000049,0.131728,0.000212,0.000061,0.501294,0.000044,0.000094,0.226681,0.000038,0.000016,0.756096,0.000383,0.000014,0.000397,0,0,0,0.104966,0.239941,0.275688,0.352617,0.743542,0.471185,0.647856,0.603013,0.701733,0.376121,0.539092,0.263223,0.090624,0.207965,0.419229,0.17568,0.096272,0,0,0.181564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0.037037,0.066667,0.058824,0.166667,0.333333,0,0,0,0,0.333333,0.333333,0.333333,0.5,0.5,1,0,0,0.000099,0.000001,0.000069,0.000026,0.000051,0.000036,0.000024,0.019522,0.00003,0.944423,0.562651,0.000022,0.000016,0.069985,0.000011,0.000008,0.197925,0.000011,0.000005,0.007502,0,0,0,0.069821,0.203419,0.246932,0.682018,0.410562,0.450417,0.625267,0.522763,0.274148,0.346669,0.395066,0.530019,0.273709,0.418747,0.422083,0.442177,0.581623,0.129237,0.125837,0.1828,0.252525,0,0,0.799319,0,0,0,0,0,0,0.754939,0,0,0,0,0,0,false
0,0,0,0.074074,0.2,0,0.083333,0.166667,0,0,0,0,0,0,0,0,0.25,0,0,0,0.008169,0.000039,0.000017,0.00003,0.000063,0.000007,0.066537,0.024933,0.000015,0.049854,0.630833,0.000096,0.000047,0.268924,0.00003,0.000036,0.602399,0.000116,0.000011,0.000142,0,0,0,0.208219,0.295554,0.17932,0.248524,0.487832,0.525993,0.197592,0.490851,0.865751,0.650522,0.516806,0.498842,0.300546,0.301745,0.278063,0.072825,0,0.319311,0.310911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.111111,0.214286,0.037037,0.066667,0.235294,0.416667,0.583333,0,0,0,0,0.666667,0.333333,0,0.25,0.25,0.25,0,0,0.00008,0.000038,0.00002,0.000155,0.00016,0.000014,0.000043,0.000034,0.000325,0.000034,0.569798,0.057705,0.000027,0.198492,0.00003,0.000415,0.774092,0.000041,0.000044,0.033582,0.500148,0,0,0.299982,0.438008,0.247024,0.237726,0.541569,0.258868,0.301749,0.429847,0.464031,0.605133,0.341185,0.461021,0.357117,0.091056,0.513985,0.15384,0.084331,0.112441,0,0,0,0.328394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0.111111,0,0.058824,0.083333,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.39496,0.000026,0.000028,0.000042,0.000045,0.000031,0.000101,0.002355,0.000033,0.000032,0.768723,0.000052,0.000078,0.164142,0.000055,0.000023,0.280697,0.000052,0.000006,0.00003,0,0,0,0.017158,0.244636,0.116543,0.108361,0.269501,0.437818,0.707151,0.582113,0.590111,0.708591,0.552999,0.439362,0.647068,0.809947,0.217705,0.570173,1,0.666667,0,0.235743,0.325661,0.243423,0.396206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0.333333,0.117647,0.166667,0.083333,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0.000049,0.000007,0.000127,0.000175,0.000033,0.000046,0.000101,0.000851,0.000018,0.000032,0.342797,0.006739,0.000661,0.244785,0.000013,0.000014,1,0.000044,0.000018,0.000014,0,0,0,0.146114,0.235985,0.12722,0.243347,0.402296,0.362552,0.439423,0.540171,0.569258,0.786051,0.677729,0.581731,0.420582,0.64344,0.345891,0.271775,0.297908,0.26482,0,0,0.258687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.111111,0.142857,0.037037,0.2,0,0.25,0,0,0,0,0.5,0.666667,0.333333,0.333333,0,0.5,0,0,0,0.000045,0.000015,0.000038,0.000042,0.000008,0.000036,0.000033,0.000025,0.000013,0.000059,0.503358,0.00016,0.000031,0.257206,0.000033,0.000071,0.800813,0.000005,0.000018,0.057476,0,0,0,0.09874,0.241315,0.207902,0.09675,0.276509,0.701685,0.838891,0.339475,0.446818,0.31211,0.368912,0.951672,0.44872,0.858115,0.55357,0.483256,0.211896,0,0.275095,0.199785,0.552049,0,0.335772,0,0,0,0,0.412587,0,0,0,0,0,0,0,0,0,false
0,0,0.071429,0.074074,0.133333,0.117647,0.166667,0,0,0,0,0,0.333333,0.666667,0.666667,0.5,0.25,0,0,0,0.000093,0.000022,0.000028,0.005286,0.019051,0.000038,0.000142,0.006133,0.000075,0.00002,0.8633,0.000201,0.000036,0.025651,0.000029,0.00001,0.742761,0.000041,0.000009,0.000055,0,0,0,0.12656,0.235291,0.13775,0.29521,0.592522,0.604829,0.474204,0.64838,0.514061,0.824663,0.364636,0.392836,0.355025,0.271568,0.07299,0.305886,0.3353,0,0.217634,0.158076,0.218369,0,0.265673,0,0,0,0.602911,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0.166667,0.083333,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0.000037,0.000045,0.735152,0.000028,0.022052,0.000027,0.000013,0.000132,0.000119,0.00003,0.541671,0.000083,0.00003,0.056027,0.00001,0.000029,0.232263,0.000034,0.000009,0.00008,0,0,0,0.084986,0.213085,0.169086,0.324916,0.519238,0.837196,0.264651,0.533179,0.371351,0.629251,0.390199,0.567428,0.368168,0.482795,0.486635,0.407831,0.3353,0.447066,0,0.210804,0,0,0.354291,0.460815,0,0,0,0,0.886328,0,0,0,0,0,0,0,0,false
0,0,0,0.222222,0,0.058824,0.083333,0,0,0,0,0,0,1,0,0.25,0.25,0,0,0,0.0001,0.000003,0.007042,0.000017,0.000091,1,0.000027,0.011362,0.000012,0.000026,0.351806,0.000061,0.000238,0.09829,0.000013,0.000005,0.00003,0.000129,0.000015,0.000029,0,0,0,0.104611,0.191926,0.167086,0.146022,0.129549,0.248424,0.651507,0.505959,0.758659,0.747364,0.451851,0.723276,0.435764,1,0.716775,0.187718,0.411537,0.411537,0.26714,0.388068,0.268043,0.200355,0,0.424157,0,0.449452,0,0.40071,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0.133333,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0.000335,0.000013,0.000017,0.000018,0.000035,0.045883,0.000015,0.000018,0.000017,1,0.490757,0.000072,0.000033,0.008437,0.000013,0.000173,0.24474,0.000019,0.000012,0.000039,0,0,0,0.079036,0.143095,0.004188,0.115522,0.554382,0.564019,0.552831,0.869918,0.818851,0.770808,0.465845,0.579282,0.498585,0.400449,0.369047,0.096641,0.423792,0.141245,0.275095,0.199785,0,0,0.335772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0.066667,0.117647,0.25,0,0,0,0,0,0.333333,0,0.333333,0.25,0.75,0,0,0,0.000059,0.000066,0.002873,0.000045,0.000035,0.815928,0.000019,0.000111,0.000032,0.000012,0.594181,0.000109,0.000042,0.121345,0.000014,0.000026,0.000109,0.000031,0.000012,0.000023,0,0,0,0.105279,0.390004,0.182731,0.309826,0.551809,0.455453,0.590366,0.60841,0.333976,0.592035,0.477849,0.353346,0.553507,0.341972,0.078798,0.165072,0.36189,0,0.234913,0.170653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.142857,0.037037,0.2,0.176471,0.083333,0.083333,0,0,0,0,0.333333,0.333333,0.666667,0,0.25,0.25,0,0,0.000063,0.000055,0,0.000027,0.000021,0.62393,0.000082,0.000043,0.000028,0.000206,0.641207,0.000228,0.000011,0.284841,0.000027,0.000067,0.015641,0.000064,0.000026,0.014018,0,0,0,0.199922,0.390709,0.062694,0.10123,0.139902,0,0.641367,0.418936,0.627394,0.878859,0.793219,0.423645,0.556886,0.266243,0.601122,0.629738,0.591684,0.525954,0.384097,0,0.513811,0,0.312556,0,0.38406,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.071429,0.037037,0,0,0.083333,0.333333,0,0,0,0,0.333333,0,0,0.25,0.25,1,0,0,0.000094,0.000102,0.000063,0.000038,0.000106,0.52278,0.000043,0.000022,0.000032,0.000046,0.893967,0.000077,0.000013,0.090412,0.000017,0.000117,0.000105,0.000026,0.035921,0.055473,0,0,0,0.063654,0.244636,0.116543,0.152663,0.160227,0.600244,0.369646,0.36123,0.310795,0.500451,0.705491,0.634633,1,0.607461,0.870821,0.570173,0.75,0.833333,0.486846,0,0.976982,0,0.396206,0,0,0.546066,0,0,0,0,0,0,0,0,0,0,0,false
0.333333,0,0.142857,0,0.066667,0.176471,0.333333,0,0,0,0,0,0.666667,0,0.333333,0.5,1,0,0,0,0.000072,0.00001,0.000026,0.000232,0.000021,0.584942,0.012447,0.000102,0.000136,0.000047,0.893898,0.00009,0.000011,0.119509,0.000016,0.000045,0.000144,0.00022,0.000007,0.000275,0,0,0,0.068456,0.907687,0.155341,0.412176,0.319408,0.121238,0.07324,0.211667,0.409007,0.729795,0.141531,0.65715,0.296938,0.283925,0.457896,0.671572,0.210328,0.420657,0.40959,0.198334,0,0,1,0,0.40959,0.459412,0,0,0,0,0,0,0,0,0,0,0,false
0,0.111111,0.071429,0.111111,0.2,0.117647,0,0,0,0,0,0,0,0.666667,0.666667,0.5,0,0,0,0,0.01145,0.000044,0.000084,0.000203,0.000056,0.148327,0.000221,0.000068,0.000041,0.590602,0.873914,0.000101,0.000052,0.106389,0.000149,0.000073,0.033882,0.000031,0.004448,0.001445,0,0,0,0.125259,0.339829,0.278775,0.371955,0.27497,0.406962,0.335898,0.613404,0.288841,0.592035,0.66928,0.463771,0.335296,0.448847,0.517038,0.108341,0.475006,0.633341,0,0.223972,0,0,0,0,0,0.5188,0,0,0,0,0,0,0,0,0,0,0,false
0,0.111111,0,0.037037,0,0.176471,0.166667,0,0,0,0,0,0,0.333333,0.333333,0.5,0.75,0.25,0,0,0.000139,0.000047,0.001124,0.000106,0.021219,0.661507,0.000033,0.000025,0.000022,0.000097,0.681255,0.000079,0.000747,0.153166,0.000014,0.000049,0.052067,0.000022,0.000001,0.000023,0,0,0,0.087742,0.158872,0.119681,0.152395,0.234943,0.68322,0.41573,0.415788,0.894919,0.340452,0.365149,0.894005,0.592495,0.803438,0.59802,0.417659,0.343365,0.610427,0.445776,0.647568,0,0,0.725565,0,0.445776,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.111111,0.285714,0.037037,0.066667,0,0.083333,0.083333,0,0,0,0,0.666667,0.666667,0.333333,0,0.5,0.25,0,0,0.000056,0.000117,0.000077,0.154537,0.000041,0.000087,0.000043,0.00008,0.000156,0.000095,0.615551,0.009177,0.000263,0.119995,0.00001,0.008583,0.621407,0.000014,0.000024,0.057977,0,0,0,0.16898,0.408835,0.215866,0.38999,0.283442,0.324453,0.363524,0.265822,0.614548,0.669514,0.424628,0.37859,0.45619,0.523437,0.759735,0.176876,0.387739,0,0.125837,0.548455,0.252525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0.266667,0,0,0.083333,0,0,0,0,0,0,0.333333,0,0,0.25,0,0,0.632806,0.006362,0.000002,0.000234,0.00003,0.000029,0.000033,0.000058,0.077082,0.000004,0.710822,0.000587,0.000049,0.078571,0.000016,0.000038,0.000025,0.000026,0.000027,0.053534,0,0,0,0.310895,0.176182,0.244836,0.318492,0.343713,0.54625,0.532319,0.376162,0.609526,0.632649,0.421638,0.112807,0.543729,0.467899,0.419229,0,0.096272,0,0.124986,0,0.250817,0.187479,0,0,0.374958,0.420568,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0.074074,0.066667,0,0.416667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.000044,0.000029,0.189972,0.000354,0.000155,0.000023,0.000033,0.015376,0.000071,0.000032,0.652854,0.021181,0.018873,0.178032,0.000032,0.000014,0.561624,0.000025,0.000013,0.00009,0,0,0,0.05067,0.203034,0.14307,0.213929,0.282806,0.435492,0.565784,0.695887,0.730155,0.711419,0.44036,0.630025,0.40489,0.348435,0.46827,0.686782,0.645292,0.286784,0.279239,0.608492,0.560365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.142857,0.111111,0,0.235294,0.25,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0.000021,0.000031,0.000002,0.000037,0,0.000009,0.00003,0.032668,0.000013,0.000004,0.391108,0.986557,0.000063,0.319587,0.000027,0.000019,0.000089,0.000022,0.000103,0.015433,0,0,0,0.167583,0.343966,0.148354,0.19045,0.457528,0.508521,0.35641,0.536638,0.463358,0.664512,0.546272,0.413517,0.581323,0.524084,0.461023,0.241485,0.264706,0,0.114552,0.166407,0,0.171828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0.037037,0.133333,0.117647,0.083333,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0.067084,0.000017,0.000009,0.000035,0.000036,0.000019,0.000034,0.000042,0.000022,0.000002,0.842045,0.149946,0.000064,0.044596,0.000181,0.015013,0.000063,0.00003,0.399009,0.015121,0,0,0,0.076287,0.343245,0.217556,0.110285,0.153095,0.652505,0.654979,0.417257,0.498167,0.819006,0.422064,0.241964,0.631711,0.613324,0.35969,0.47101,0.619557,0.137673,0.268102,0.194733,0.538016,0.201077,0.327281,0.425684,0,0,0,0,0,0,0,0.851469,0,0,0,0,0,false
0,0,0,0,0,0.058824,0.083333,0.083333,0,0,0,0,0,0,0,0.5,0,0,0,0,0.000038,0.000012,0.035188,0.000671,0.000168,0.000021,0.000045,0.000032,0.000032,0.000014,0.5088,0.050362,0.000042,0.178106,0.000017,0.000084,0.846901,0.000011,0.000151,0.002388,0,0,0,0.087241,0.334062,0.070202,0.234832,0.170237,0.928334,0.547145,0.695149,0.458818,0.655125,0.618406,0.52225,0.471976,0.270767,0.218351,0.381233,0.167151,0.111453,0.108521,0.157646,0.217775,0,0,0,0,0.365164,0,0,0,0,0,0,0,0,0,0,0,false
0.666667,0.111111,0.214286,0,0.066667,0.117647,0.25,0.083333,0,0,0,0.5,0,0,0,0.25,0.5,0,0,0,0.000077,0.000048,0.000045,0.000082,0.000046,0.000061,0.011873,0.000028,0.000027,0.00001,0.227734,0.435902,0.000038,0.132657,0.803287,0.000033,0.000113,0.000021,0.000586,0.009295,0,0,0,0.352215,0.514539,0.718106,0.767107,0.75648,0.531482,0.060603,0.211835,0.013456,0.094678,0.003711,0.014436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,0.071429,0.259259,0.266667,0.294118,0.25,0,0.333333,1,0,0,0,0,0,0.25,0,0,0,0,0.025598,0.000035,0.000031,0.000063,0.000086,0.00002,0.000033,0.031182,1,0.000016,0.251234,0.000215,0.015199,0.247944,0.048581,0.000027,0.000127,0.000022,0.000011,0.000038,0,0,0,0.217108,0.389437,0.870501,1,0.733003,0.519942,0.171686,0.169263,0.054078,0,0.0309,0.031844,0,0,0.071005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.142857,0.111111,0.133333,0,0.25,0.083333,0,0,0,0,0,0,0.333333,0,0.5,0.25,0,0,0.356322,0.000032,0.000011,0.000063,0.000035,0.000026,0.00001,0.000028,0.266262,0.000063,0.549559,0.000033,0.00003,0.405127,0.000013,0.031744,0.000089,0.000016,0.000008,0.000815,0,0,0,0,0.211285,0.627167,0.188546,0.365377,0.257897,0.325647,0.645283,0.509721,0.694771,0.558492,0.616079,0.544386,0.22714,0.366317,0.287817,0.315492,0.841313,0.13653,0,0.821948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0.058824,0.083333,0.083333,0,0,0,0,0,0.666667,0,0.25,0.25,0.25,0,0,0.270029,0.000015,0.000009,0.000109,0.000064,0.00002,0.000127,0.000066,0.000028,0.566416,0.640502,0.000127,0.000049,0.097585,0.000022,0.01687,0.000116,0.000025,0.00004,0.105889,0,0,0,0.130074,0.273017,0.15946,0.269746,0.445132,0.377491,0.626798,0.566342,0.932138,0.601545,0.471312,0.418436,0.151259,0.404974,0.653116,0.293224,0.107131,0.142841,0.139083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.214286,0,0.133333,0.058824,0.083333,0,0,0,0,0,0.333333,0,0.333333,0.25,0.25,0,0,0,0.394259,0.000048,0.000045,0.000053,0.000012,0.000046,0.000025,0.0001,0.000035,0.393168,0.666534,0.000156,0.000038,0.165262,0.000033,0.00051,0.002208,0.000033,0.000099,0.045127,0,0,0,0.13251,0.220374,0.162867,0.352355,0.477847,0.414265,1,0.609938,0.496902,0.393994,0.511973,0.46731,0.46071,0.352421,0.189462,0.198482,0.108784,0,0,0.20516,0,0,0,0.448478,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.111111,0.071429,0,0.066667,0,0,0,0,0,0,0,0.333333,0,0.333333,0,0,0,0,0,0.137944,0.003482,0.000032,0.132559,0.000025,0.00009,0.000046,0.024557,0.000022,0.000018,0.710047,0.000099,0.000044,0.003669,0.000035,0.47091,0.000076,0.000038,0.000004,0.026485,0,0,0,0.059662,0.171992,0.157793,0.285897,0.208339,0.511521,0.36461,0.623325,0.890279,0.915497,0.597389,0.789101,0.350304,0.459373,0.55563,0.194036,0.212694,0.141777,0.138047,0,0.277027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0.058824,0.166667,0.166667,0,0,0,0,0,0.333333,0,0,0.5,0.5,0,0,0.527719,0.000257,0.000022,0.000028,0.000018,0.00002,0.000019,0.000009,0.00002,0.000036,0.506284,0.000033,0.000027,0.06098,0.000025,0.000021,0.000016,0.000015,0.000052,0.404194,0,0,0,0.278091,0.263709,0.064147,0.191823,0.283273,0.620516,0.378649,0.346215,1,0.680619,0.467914,0.26713,0.590121,0.123111,0.397091,0.311996,0.227998,0.455996,0,0.214996,0.594001,0,0,0,0.444,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0.074074,0.133333,0.117647,0,0,0,0,0,0,0,0.333333,0.333333,0.25,0,0,0,0,0.183812,0.000017,0.000015,0.000076,0.000025,0.00015,0.000012,0.000046,0.000018,0.000081,0.33158,0.000213,0.000042,0.413707,0.000019,0.570493,0.000076,0.000023,0.000032,0.000056,0,0,0,0.121625,0.185543,0.080796,0.132754,0.490485,0.242499,0.235785,0.499631,0.562835,0.920432,0.751341,0.563566,0.679082,0.389585,0.471223,0.658208,0,0.962,0.70252,0.340177,0.469929,0,0,0,0.70252,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0.066667,0.235294,0.083333,0.083333,0,0,0,0,0,0,0.666667,0.5,0.25,0.25,0,0,0.693228,0.00002,0.000017,0.000099,0.000012,0.000034,0.00004,0.000109,0.000023,0.000273,0.466418,0.000086,0.000163,0.011584,0.000013,0.000069,0.000216,0.000034,0.000017,0.303925,0,0,0,0.183705,0.335024,0.156537,0.444893,0.300341,0.463623,0.271978,0.564714,0.603202,0.722249,0.372441,0.501046,0.344993,0.395848,0.478818,0.250793,0,0.244376,0,0.34566,0.238714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.333333,0.071429,0.296296,0,0.235294,0.25,0,0,0,0,0,0.333333,0,0,0.25,0.75,0,0,0,0.767127,0.000058,0.000022,0.000099,0.000021,0.000014,0.000064,0.000045,0.000083,0.000053,0.376734,0.067441,0.000025,0.00509,0.000043,0.163074,0.00001,0.000011,0.000061,0.076561,0.780271,0,0,0.247918,0.19054,0.231351,0.344113,0.549679,0.504292,0.720652,0.661289,0.207779,0.484951,0.248607,0.37672,0.288864,0.284109,0.152731,0.480006,0.087694,0.116925,0.113849,0.165386,0,0.170774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.777778,0.357143,0.185185,0.066667,0.470588,0.416667,0.583333,0,0,0,0,0.333333,0,0,0,0,0,0,0,0.010997,0.000176,0.000037,0.000076,0.000054,0.00003,0.000037,0.000119,0.000037,0.000038,0.337291,0.000167,0.000036,0.070316,0.000019,0.001482,0.000078,0.000071,0.846819,0.014822,0.412324,0,0,0.694633,0.406955,0.170182,0.15536,0.330676,0.272229,0.299407,0.259417,0.360042,0.237061,0.405158,0.298618,0.22898,0.150134,0.36319,0.253653,0.417066,0,0.180486,0.262188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0.2,0.117647,0.166667,0,0,0,0,0,0.333333,0.333333,1,0.5,0.75,0.25,0,0,0.62027,0.00002,0.000074,0.00011,0.000045,0.000041,0.007935,0.000042,0.000015,0.000075,0.823967,0.136585,0.000075,0.00432,0.000024,0.000037,0.000685,0.000021,0.000008,0.000123,0,0,0,0.20624,0.246214,0.124745,0.38999,0.452937,0.408429,0.671797,0.50183,0.767211,0.320842,0.505437,0.388685,0.468355,0.293127,0.393939,0.165072,0.271432,0.120649,0,0.170653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0.037037,0.066667,0.176471,0.083333,0,0,0,0,0,0,0,0.333333,0.75,0.25,0,0,0,0.670974,0.000025,0.000026,0.004233,0.000013,0.000037,0.00001,0.000014,0.000043,0.000079,0.611006,0.000118,0.000033,0.236999,0.000017,0.000021,0.000046,0.009869,0.000072,0.018786,0,0,0,0.116738,0.169554,0.277875,0.326552,0.497312,0.34548,0.367876,0.602115,0.910595,0.445049,0.391807,0.438204,0.580826,0.30293,0.390837,0.204722,0.561018,0.448814,0,0,0.292323,0.218504,0,0,0,0.490164,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.142857,0.037037,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0.643927,0.000376,0.000524,0.001795,0.00016,0.000134,0.290358,0.000319,0.000075,0.099656,0.392333,0.000235,0.000564,0.034447,0.000079,0.029937,0.000864,0.000114,0.000693,0.000489,0,0,0,0.308993,0.214346,0.48686,0.303002,0.478183,0.661067,0.361668,0.761482,0.259,0.363156,0.227746,0.315758,0.190234,0.109138,0,0.18439,0.60639,0,0.262404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.333333,0.222222,0,0.037037,0.466667,0.117647,0.333333,0.25,0,0,0,0,0,0,0.333333,0.25,0.75,0.25,0,0,0.0001,0.000044,0.000072,0.0001,0.009421,0.164314,0.076579,0.000095,0.00006,0.00004,0.1872,0.000359,0.000114,0.23633,0.099439,0.006541,0.606054,0.000018,0.061857,0.067332,0,0,0,0.228115,0.512826,0.784358,0.854145,0.678369,0.55068,0.158792,0.108796,0.092808,0.02706,0.055663,0.079504,0.019166,0.043966,0.070906,0.037154,0.040726,0.054302,0.052873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.333333,0,0.142857,0.037037,0.133333,0.117647,0,0,0,0,0,0.5,0.333333,0,0,0,0,0,0,0,0.000049,0.000052,0.000043,0.000189,0.234597,0.677307,0.052693,0.004852,0.00004,0.000018,0.426026,0.017815,0.0001,0.0175,0.086349,0.000154,0.000135,0.000041,0.000046,0.000589,0,0,0,0.428352,0.412254,0.800026,0.739658,0.74077,0.454061,0.186836,0.029914,0.021489,0.037321,0.038349,0.01831,0.022062,0.025315,0.040826,0,0.046882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
